target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFERENCE CHCK FOR PREVIOUS EMPLOYMENT MR JV NKOSI.eml,eml,FW: RFERENCE CHCK FOR PREVIOUS EMPLOYMENT MR JV NKOSI,UNRELATED,,0,0,0,0,24.0,0.0889487870619946,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 26.eml,eml,FW: RFI 26,UNRELATED,,0,0,0,0,26.0,0.058333333333333334,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 43.eml,eml,FW: RFI 43,UNRELATED,,0,0,0,0,25.0,0.05763688760806916,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 59.eml,eml,FW: RFI 59,UNRELATED,,0,0,0,0,22.0,0.0377906976744186,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 64 (1).eml,eml,FW: RFI 64 ,UNRELATED,,0,0,0,0,22.0,0.02586206896551724,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 64.eml,eml,FW: RFI 64 ,UNRELATED,,0,0,0,0,20.0,0.04871060171919771,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 98.eml,eml,FW: RFI 98,UNRELATED,,0,0,0,0,24.0,0.03825136612021858,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 99.eml,eml,FW: RFI 99,UNRELATED,,0,0,0,0,26.0,0.05539358600583091,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI's.eml,eml,FW: RFI's,UNRELATED,,0,0,0,0,21.0,0.10757946210268948,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI.eml,eml,FW: RFI,UNRELATED,,0,0,0,0,19.0,0.08951406649616368,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA KZN PROVINCIAL EXECUTIVE COMMITTEE (PEC) MEETING - 29 MARCH 2023.eml,eml,FW: SALGA KZN PROVINCIAL EXECUTIVE COMMITTEE (PEC) MEETING - 29 MARCH 2023,UNRELATED,,0,0,0,0,22.0,0.09453781512605042,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA KZN REGISTRY ON COUNCILLORS AND OFFICIALS WHO HAVE PASSED-ON.eml,eml,FW: SALGA KZN REGISTRY ON COUNCILLORS AND OFFICIALS WHO HAVE PASSED-ON,UNRELATED,,0,0,0,0,28.0,0.05913272010512484,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA NATIONAL COMMUNICATORS FORUM.eml,eml,FW: SALGA NATIONAL COMMUNICATORS FORUM,UNRELATED,,0,0,0,0,26.0,0.07269155206286837,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA Reports (1).eml,eml,FW: SALGA Reports ,UNRELATED,,0,0,0,0,20.0,0.09111111111111111,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA Reports.eml,eml,FW: SALGA Reports ,UNRELATED,,0,0,0,0,19.0,0.08803611738148984,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA_ Committee Officers Training (1).eml,eml,FW: SALGA: Committee Officers Training,UNRELATED,,0,0,0,0,22.0,0.07658959537572255,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SALGA_ Committee Officers Training.eml,eml,FW: SALGA: Committee Officers Training,UNRELATED,,0,0,0,0,22.0,0.07658959537572255,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ sample for physical verification.eml,eml,FW: sample for physical verification,UNRELATED,,0,0,0,0,20.0,0.09923664122137404,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Sanlam Value Proposition - Stop Order Request (1).eml,eml,FW: Sanlam Value Proposition - Stop Order Request,UNRELATED,,0,0,0,0,17.0,0.1271551724137931,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Sanlam Value Proposition - Stop order Request.eml,eml,FW: Sanlam Value Proposition - Stop order Request,UNRELATED,,0,0,0,0,17.0,0.12531328320802004,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SARS AA88 penalty.eml,eml,FW: SARS AA88 penalty,UNRELATED,,0,0,0,0,25.0,0.07407407407407407,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SCHOOL PATROL MONTHLY ATTENDANCE REGISTER.eml,eml,FW: SCHOOL PATROL MONTHLY ATTENDANCE REGISTER,UNRELATED,,0,0,0,0,26.0,0.030211480362537766,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Screening report for the position of Director_ Technical Services at uPhongolo LM.eml,eml,FW: Screening report for the position of Director: Technical Services at uPhongolo LM ,UNRELATED,,0,0,0,0,19.0,0.12445414847161572,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SDF FORUM DISTRICT REGISTER.eml,eml,FW: SDF FORUM DISTRICT REGISTER,UNRELATED,,0,0,0,0,28.0,0.06736526946107785,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Selection Panels_ MEC Circular 7 of 2022 and DCOG Circular 24 of 2022.eml,eml,FW: Selection Panels: MEC Circular 7 of 2022 and DCOG Circular 24 of 2022,UNRELATED,,0,0,0,0,16.0,0.09693877551020408,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Sengwayo Letter.eml,eml,FW: Sengwayo Letter ,UNRELATED,,0,0,0,0,26.0,0.045454545454545456,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SENIOR MANAGERS INFORMATION.xlsx.eml,eml,FW: SENIOR MANAGERS INFORMATION.xlsx,UNRELATED,,0,0,0,0,25.0,0.05637982195845697,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ service desk (1).eml,eml,FW: service desk,UNRELATED,,0,0,0,0,13.0,0.13785557986870897,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ service desk.eml,eml,FW: service desk,UNRELATED,,0,0,0,0,13.0,0.13785557986870897,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SERVICE LEVEL AGREEMENT- CETA.eml,eml,FW: SERVICE LEVEL AGREEMENT- CETA,UNRELATED,,0,0,0,0,30.0,0.06042296072507553,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fw_ Shipment created MMNCLM (1).eml,eml,Fw: Shipment created MMNCLM,UNRELATED,,0,0,0,0,16.0,0.09116022099447514,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fw_ Shipment created MMNCLM (2).eml,eml,Fw: Shipment created MMNCLM,UNRELATED,,0,0,0,0,16.0,0.09116022099447514,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fw_ Shipment created MMNCLM.eml,eml,Fw: Shipment created MMNCLM,UNRELATED,,0,0,0,0,16.0,0.09116022099447514,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SIBUKO J.B. MPANZA _ UPONGOLO LOCAL MUNICIPALITY (1).eml,eml,FW: SIBUKO J.B. MPANZA / UPONGOLO LOCAL MUNICIPALITY,UNRELATED,,0,0,0,0,23.0,0.06609195402298851,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SIBUKO J.B. MPANZA _ UPONGOLO LOCAL MUNICIPALITY.eml,eml,FW: SIBUKO J.B. MPANZA / UPONGOLO LOCAL MUNICIPALITY,UNRELATED,,0,0,0,0,31.0,0.03571428571428571,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SKILLS AUDIT.eml,eml,FW: SKILLS AUDIT,UNRELATED,,0,0,0,0,26.0,0.08797653958944282,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SKILLS COMMITTEE AGENDA.eml,eml,FW: SKILLS COMMITTEE AGENDA,UNRELATED,,0,0,0,0,22.0,0.09495548961424333,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SP NDLELA 8609191194083.eml,eml,FW: SP NDLELA 8609191194083,UNRELATED,,0,0,0,0,15.0,0.08728179551122195,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SPCL JOINT MANCO AND EXCO - TEMP WORKERS.eml,eml,FW: SPCL JOINT MANCO AND EXCO - TEMP WORKERS,UNRELATED,,0,0,0,0,22.0,0.06470588235294118,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SPECIFICATION FOR FIREARM TRAINING FOR ALL OUR TRAFFIC OFFICERS.eml,eml,FW: SPECIFICATION FOR FIREARM TRAINING FOR ALL OUR TRAFFIC OFFICERS,UNRELATED,,0,0,0,0,17.0,0.07785888077858881,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SPREADSHEET FOR DIRECTOR TECHNICAL SERVICES (RE-ADVERTISED WITH THE CLOSING DATE_ 19 SEPTEMBER 2023).eml,eml,FW: SPREADSHEET FOR DIRECTOR TECHNICAL SERVICES (RE-ADVERTISED WITH THE CLOSING DATE: 19 SEPTEMBER 2023) ,UNRELATED,,0,0,0,0,23.0,0.06230529595015576,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ SPREADSHEETS FOR SHORTLISTED CFO AND DIRECTOR CORPORATE.eml,eml,FW: SPREADSHEETS FOR SHORTLISTED CFO AND DIRECTOR CORPORATE,UNRELATED,,0,0,0,0,24.0,0.04956268221574344,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Staff Capability Template (1).eml,eml,FW: Staff Capability Template,UNRELATED,,0,0,0,0,26.0,0.10091743119266056,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Staff Capability Template (2).eml,eml,FW: Staff Capability Template,UNRELATED,,0,0,0,0,22.0,0.10679611650485436,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Staff Capability Template (3).eml,eml,FW: Staff Capability Template,UNRELATED,,0,0,0,0,26.0,0.10091743119266056,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Staff Capability Template.eml,eml,FW: Staff Capability Template,UNRELATED,,0,0,0,0,22.0,0.10679611650485436,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ TAX INV 160739.eml,eml,FW: TAX INV 160739,UNRELATED,,0,0,0,0,28.0,0.07062146892655367,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tax Spread Form Application - NEW APPLICATIONS (1).eml,eml,FW: Tax Spread Form Application - NEW APPLICATIONS,UNRELATED,,0,0,0,0,21.0,0.0896358543417367,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tax Spread Form Application - NEW APPLICATIONS (2).eml,eml,FW: Tax Spread Form Application - NEW APPLICATIONS,UNRELATED,,0,0,0,0,21.0,0.0896358543417367,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tax Spread Form Application - NEW APPLICATIONS.eml,eml,FW: Tax Spread Form Application - NEW APPLICATIONS,UNRELATED,,0,0,0,0,17.0,0.11458333333333333,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Template for information to the Minister 2023-24.xlsx.eml,eml,FW: Template for information to the Minister 2023-24.xlsx,UNRELATED,,0,0,0,0,19.0,0.07225433526011561,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ TERMINATIONS AND ATTACHMENTS.eml,eml,FW: TERMINATIONS AND ATTACHMENTS,UNRELATED,,0,0,0,0,21.0,0.05389221556886228,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tranche completed_ (1).eml,eml,FW: Tranche completed.,UNRELATED,,0,0,0,0,21.0,0.08941176470588236,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tranche completed_.eml,eml,FW: Tranche completed.,UNRELATED,,0,0,0,0,19.0,0.08941176470588236,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Tranche Payment_.eml,eml,FW: Tranche Payment.,UNRELATED,,0,0,0,0,21.0,0.0883054892601432,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Two-Pot_Component.eml,eml,FW: Two-Pot/Component,UNRELATED,,0,0,0,0,16.0,0.08661417322834646,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Updated S&T claim form - Staff.eml,eml,FW: Updated S&T claim form - Staff,UNRELATED,,0,0,0,0,29.0,0.05952380952380952,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPH MUN vs N.MSIMANGO _UNFAIR LABOUR PRACTICE-TAX INVOICE (1).eml,eml,FW: UPH MUN vs N.MSIMANGO :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,25.0,0.09487179487179487,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPH MUN vs N.MSIMANGO _UNFAIR LABOUR PRACTICE-TAX INVOICE (2).eml,eml,FW: UPH MUN vs N.MSIMANGO :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,25.0,0.0851063829787234,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPH MUN vs N.MSIMANGO _UNFAIR LABOUR PRACTICE-TAX INVOICE (3).eml,eml,FW: UPH MUN vs N.MSIMANGO :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,25.0,0.07027027027027027,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPH MUN vs N.MSIMANGO _UNFAIR LABOUR PRACTICE-TAX INVOICE.eml,eml,FW: UPH MUN vs N.MSIMANGO :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,25.0,0.0777479892761394,
"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Uphongolo - Director_ Technical Services, Municipal Manager, Director_ Corporate Services and Director_ Community Services (1).eml",eml,"FW: Uphongolo - Director: Technical Services, Municipal Manager, Director: Corporate Services and Director: Community Services",UNRELATED,,0,0,0,0,16.0,0.11369509043927649,
"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Uphongolo - Director_ Technical Services, Municipal Manager, Director_ Corporate Services and Director_ Community Services.eml",eml,"FW: Uphongolo - Director: Technical Services, Municipal Manager, Director: Corporate Services and Director: Community Services",UNRELATED,,0,0,0,0,24.0,0.1175,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo Close Out Report.eml,eml,FW: uPhongolo Close Out Report,UNRELATED,,0,0,0,0,19.0,0.08717948717948718,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (1).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (2).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (3).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,27.0,0.07303370786516854,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (4).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,27.0,0.07303370786516854,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL.eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo Municipality (1).eml,eml,FW: uPhongolo Municipality,UNRELATED,,0,0,0,0,27.0,0.0196078431372549,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo Municipality [NRFSA-DBN.FID187780] (1).eml,eml,FW: uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.10643889618922471,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo Municipality [NRFSA-DBN.FID187780].eml,eml,FW: uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.10747051114023591,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO MUNICIPALITY.eml,eml,FW: UPHONGOLO MUNICIPALITY,UNRELATED,,0,0,0,0,25.0,0.058997050147492625,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo _ Letter to SAPS (1).eml,eml,FW: uPhongolo : Letter to SAPS,UNRELATED,,0,0,0,0,21.0,0.1056338028169014,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo _ Letter to SAPS.eml,eml,FW: uPhongolo : Letter to SAPS,UNRELATED,,0,0,0,0,21.0,0.1100244498777506,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ uPhongolo_ 4th Quarter Personal Security for Cllrs.eml,eml,FW: uPhongolo: 4th Quarter Personal Security for Cllrs,UNRELATED,,0,0,0,0,25.0,0.07297297297297298,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Fw_ URGENT @aa Tax Invoice INA57199.eml,eml,Fw: URGENT @aa Tax Invoice INA57199,UNRELATED,,0,0,0,0,18.0,0.10416666666666667,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT INVITATION _EVIDENCE BASED POLICY MAKING AND IMPLEMENTATION.eml,eml,FW: URGENT INVITATION :EVIDENCE BASED POLICY MAKING AND IMPLEMENTATION,UNRELATED,,0,0,0,0,21.0,0.12280701754385964,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REMINDER FOR PAYMENT _UNFAIR LABOUR PRACTICE-TAX INVOICE.eml,eml,FW: URGENT REMINDER FOR PAYMENT :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,26.0,0.0945273631840796,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder _ uPhongolo Municipality [NRFSA-DBN.FID187780] (1).eml,eml,FW: Urgent Reminder : uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.10893854748603352,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder _ uPhongolo Municipality [NRFSA-DBN.FID187780] (2).eml,eml,FW: Urgent Reminder : uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.10818307905686546,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder _ uPhongolo Municipality [NRFSA-DBN.FID187780] (3).eml,eml,FW: Urgent Reminder : uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.10955056179775281,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder _ uPhongolo Municipality [NRFSA-DBN.FID187780].eml,eml,FW: Urgent Reminder : uPhongolo Municipality [NRFSA-DBN.FID187780],UNRELATED,,0,0,0,0,17.0,0.1093969144460028,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REMINDER_ Item 18_ Urgent request for Cllrs information (1).eml,eml,FW: URGENT REMINDER: Item 18: Urgent request for Cllrs information,UNRELATED,,0,0,0,0,27.0,0.037751677852348994,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REMINDER_ Item 18_ Urgent request for Cllrs information (2).eml,eml,FW: URGENT REMINDER: Item 18: Urgent request for Cllrs information,UNRELATED,,0,0,0,0,28.0,0.03759398496240601,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REMINDER_ Item 18_ Urgent request for Cllrs information.eml,eml,FW: URGENT REMINDER: Item 18: Urgent request for Cllrs information,UNRELATED,,0,0,0,0,27.0,0.03556308213378493,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder_ Request for Municipal 1st Quarterly Personal Security information (1).eml,eml,FW: Urgent Reminder: Request for Municipal 1st Quarterly Personal Security information,UNRELATED,,0,0,0,0,26.0,0.043761638733705775,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder_ Request for Municipal 1st Quarterly Personal Security information (2).eml,eml,FW: Urgent Reminder: Request for Municipal 1st Quarterly Personal Security information,UNRELATED,,0,0,0,0,26.0,0.043761638733705775,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder_ Request for Municipal 1st Quarterly Personal Security information (3).eml,eml,FW: Urgent Reminder: Request for Municipal 1st Quarterly Personal Security information,UNRELATED,,0,0,0,0,26.0,0.0432780847145488,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent Reminder_ Request for Municipal 1st Quarterly Personal Security information.eml,eml,FW: Urgent Reminder: Request for Municipal 1st Quarterly Personal Security information,UNRELATED,,0,0,0,0,27.0,0.04602510460251046,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Urgent reminder_ RE_ Request for Municipal 1st Quarterly (1 July to 30 September 2024) Personal Security information.eml,eml,FW: Urgent reminder: RE: Request for Municipal 1st Quarterly (1 July to 30 September 2024) Personal Security information,UNRELATED,,0,0,0,0,26.0,0.052106430155210645,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REQUEST FOR REFERENCE LETTER (1).eml,eml,FW: URGENT REQUEST FOR REFERENCE LETTER,UNRELATED,,0,0,0,0,22.0,0.0807799442896936,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT REQUEST FOR REFERENCE LETTER.eml,eml,FW: URGENT REQUEST FOR REFERENCE LETTER,UNRELATED,,0,0,0,0,22.0,0.0807799442896936,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT SIGNING OF FINANCIAL DISCLOSURE FORM.eml,eml,FW: URGENT SIGNING OF FINANCIAL DISCLOSURE FORM,UNRELATED,,0,0,0,0,20.0,0.10621761658031088,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT __ Account Suspended __ Tax Invoice INA57199 (1).eml,eml,FW: URGENT ** Account Suspended ** Tax Invoice INA57199,UNRELATED,,0,0,0,0,19.0,0.10931899641577061,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT __ Account Suspended __ Tax Invoice INA57199.eml,eml,FW: URGENT ** Account Suspended ** Tax Invoice INA57199,UNRELATED,,0,0,0,0,21.0,0.1042830540037244,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT_ DCOG Quarterly Forum_ March 2023 (1).eml,eml,FW: URGENT: DCOG Quarterly Forum: March 2023,UNRELATED,,0,0,0,0,25.0,0.07442748091603053,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT_ DCOG Quarterly Forum_ March 2023 (2).eml,eml,FW: URGENT: DCOG Quarterly Forum: March 2023,UNRELATED,,0,0,0,0,25.0,0.07058823529411765,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT_ DCOG Quarterly Forum_ March 2023.eml,eml,FW: URGENT: DCOG Quarterly Forum: March 2023,UNRELATED,,0,0,0,0,25.0,0.07058823529411765,
C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ URGENT_ SALGBC grading and actual remuneration of senior managers.eml,eml,FW: URGENT: SALGBC grading and actual remuneration of senior managers ,UNRELATED,,0,0,0,0,16.0,0.06896551724137931,
